,field,date,total_precip,max_temp_5,min_temp_5,max_temp_10,min_temp_10,avg_moist,max_moist,avg_moist_10cm,max_moist_10cm,avg_cond_5cm,avg_cond_10cm
1549,4,12/15/2018,0,6.599999905,5.300000191,6.5,5.599999905,0.457177397,0.46046707,0.439589795,0.445309907,0.216142777,0.241285062
349,1,12/16/2018,0,7.5,6.300000191,7.5,6.5,0.383742973,0.392898828,0.360316027,0.369746059,0.081526901,0.092710014
778,2,12/16/2018,7.800000176,7,6.099999905,6.599999905,5.900000095,0.390784756,0.407562584,0.395155657,0.418594778,0.427070777,0.47644308
1121,3,12/16/2018,0,7.5,6.5,7,6.300000191,0.42272509,0.434929371,0.331427525,0.343635529,0.15693875,0.119317626
1550,4,12/16/2018,7.000000104,7.400000095,6.400000095,7.099999905,6.400000095,0.456915775,0.464392781,0.44051728,0.452679306,0.216229802,0.242833977
350,1,12/17/2018,0,8,6.300000191,7.699999809,6.699999809,0.386874944,0.392898828,0.365228868,0.381599784,0.084375293,0.093639786
779,2,12/17/2018,12.40000026,7.300000191,6.400000095,6.900000095,6.300000191,0.383568182,0.40575099,0.402146227,0.415893465,0.433755785,0.484898116
1122,3,12/17/2018,0,7.599999905,6.400000095,7.099999905,6.400000095,0.426137218,0.430410385,0.331177723,0.339603215,0.15731731,0.120196181
1551,4,12/17/2018,11.40000021,7.5,6.300000191,7.300000191,6.400000095,0.459980421,0.463282347,0.445371165,0.455452114,0.218778084,0.243542508
351,1,12/18/2018,0,9.899999619,7.699999809,9.399999619,7.699999809,0.399461232,0.412903696,0.384653433,0.396725804,0.083666254,0.091828442
780,2,12/18/2018,58.80000076,9.100000381,7.300000191,8.5,6.900000095,0.400125577,0.415150225,0.415237548,0.443836153,0.4234237,0.492408613
1123,3,12/18/2018,0,9.699999809,7.400000095,8.899999619,7.099999905,0.430770245,0.437804878,0.338238265,0.349254102,0.136953379,0.118777034
1552,4,12/18/2018,46.60000055,10.30000019,7.5,9.399999619,7.300000191,0.461208822,0.466405511,0.45270078,0.459706783,0.220106628,0.245342205
352,1,12/19/2018,0,9.800000191,7.900000095,9.399999619,8.199999809,0.392545444,0.393724412,0.37406221,0.377514988,0.076894299,0.083786864
781,2,12/19/2018,2.200000018,8.899999619,8,8.399999619,7.800000191,0.391503942,0.408846974,0.403440804,0.410885453,0.3851357,0.455287787
1124,3,12/19/2018,0,9.600000381,8.300000191,8.899999619,8.100000381,0.430623088,0.434258908,0.333427505,0.339603215,0.136497693,0.113336269
1553,4,12/19/2018,3.000000045,9.899999619,8.300000191,9.300000191,8.199999809,0.463613183,0.464760929,0.448369871,0.453675508,0.217300233,0.243503218
353,1,12/20/2018,0,9.100000381,7.699999809,9.100000381,8.300000191,0.394662132,0.404185653,0.374228334,0.378396064,0.074833556,0.082783174
782,2,12/20/2018,7.600000069,8.699999809,7.900000095,8.300000191,7.900000095,0.399788467,0.414154917,0.404145735,0.42173934,0.385025935,0.455345524
1125,3,12/20/2018,0,9.199999809,8.300000191,8.800000191,8.300000191,0.430295819,0.438898027,0.336381431,0.344967395,0.137448811,0.112553077
1554,4,12/20/2018,7.200000063,9.100000381,8,9,8.300000191,0.46176378,0.466587037,0.447373723,0.457788259,0.214898879,0.241802784
354,1,12/21/2018,0,7.599999905,5.699999809,8.199999809,6.599999905,0.392793155,0.395093679,0.374439256,0.376335323,0.072066116,0.080195245
783,2,12/21/2018,0.200000003,7.800000191,6.5,7.900000095,6.800000191,0.395387815,0.407562584,0.39948899,0.405490905,0.364710601,0.437794941
1126,3,12/21/2018,0,8.300000191,6.800000191,8.399999619,7.099999905,0.428867788,0.432684392,0.337195335,0.341626257,0.136781747,0.108684673
1555,4,12/21/2018,0.400000006,8,6.400000095,8.199999809,6.800000191,0.459275816,0.462723792,0.442457626,0.446354389,0.207467547,0.234722144
355,1,12/22/2018,0,6,4.199999809,6.800000191,5.300000191,0.395797129,0.414901882,0.374168631,0.380730212,0.069739594,0.078502323
784,2,12/22/2018,3.600000069,6.5,5,6.800000191,5.400000095,0.389247754,0.400221258,0.394981587,0.405490905,0.353753298,0.424136963
1127,3,12/22/2018,0,6.699999809,5.099999905,7,5.699999809,0.424054961,0.429492563,0.333610235,0.337566316,0.13637445,0.106219183
1556,4,12/22/2018,3.000000045,6.300000191,4.699999809,6.900000095,5.400000095,0.454595757,0.456624836,0.437930569,0.441921413,0.201446672,0.229664739
356,1,12/23/2018,0,8.100000381,5.900000095,7.900000095,6.199999809,0.415545127,0.426710844,0.39196966,0.404185653,0.074082158,0.081794975
785,2,12/23/2018,24.20000044,7.699999809,5.900000095,7.300000191,5.900000095,0.382165169,0.41365537,0.41743561,0.433585852,0.392810312,0.458177914
1128,3,12/23/2018,0,8.199999809,6.199999809,7.699999809,6.199999809,0.438374914,0.441492856,0.340329965,0.3502343,0.148059993,0.11705652
1557,4,12/23/2018,21.0000004,8.199999809,5.900000095,7.800000191,6.099999905,0.457017285,0.468209714,0.448830668,0.458750695,0.213631333,0.238257578
357,1,12/24/2018,0,8.699999809,7.599999905,8.399999619,7.800000191,0.403544555,0.424832553,0.403959824,0.420052528,0.067030454,0.078562594
786,2,12/24/2018,5.400000066,8.199999809,7.699999809,7.699999809,7.300000191,0.393573265,0.412903696,0.417976148,0.435152262,0.390410254,0.446986816
1129,3,12/24/2018,0,8.5,8,8,7.699999809,0.434074722,0.438024074,0.336759603,0.341962099,0.13953422,0.117283346
1558,4,12/24/2018,4.00000006,8.600000381,7.900000095,8.300000191,7.800000191,0.462394468,0.465128124,0.450401604,0.456819385,0.214415909,0.23768751
358,1,12/25/2018,0,8.199999809,6.800000191,8,7.199999809,0.392248002,0.394820482,0.389502204,0.39317435,0.062814559,0.074144091
787,2,12/25/2018,0,7.699999809,7,7.5,6.900000095,0.406919048,0.411644667,0.399959481,0.403923661,0.36150137,0.418968994
1130,3,12/25/2018,0,8.100000381,7.099999905,7.900000095,7.199999809,0.428999159,0.433360904,0.336022926,0.340616465,0.138648102,0.113725314
1559,4,12/25/2018,0,8,6.900000095,8,7.099999905,0.461540435,0.46457696,0.444454794,0.447805196,0.205392976,0.232791044
359,1,12/26/2018,0,7.099999905,5.800000191,7.400000095,6.5,0.396587116,0.403661311,0.387774656,0.389845848,0.062757275,0.072942075
788,2,12/26/2018,3.200000063,7,6.199999809,7,6.400000095,0.386521665,0.404185653,0.400347364,0.40575099,0.353914573,0.412562933
1131,3,12/26/2018,0,7.5,6.699999809,7.5,6.699999809,0.427563436,0.438898027,0.327810887,0.335515529,0.140283715,0.111253664
1560,4,12/26/2018,3.800000086,7,6.099999905,7.400000095,6.400000095,0.459131561,0.464760929,0.443330482,0.451475173,0.203544405,0.229598692
360,1,12/27/2018,0,7.400000095,5.400000095,7.400000095,6.099999905,0.394295292,0.40101999,0.38765104,0.389566272,0.062363626,0.072794908
789,2,12/27/2018,0.400000006,6.599999905,6,6.599999905,6.199999809,0.390169327,0.404708743,0.400256769,0.404969782,0.35471363,0.414706174
1132,3,12/27/2018,0,7,6.099999905,7,6.300000191,0.432328169,0.435819298,0.332510099,0.337566316,0.143964455,0.114156961
1561,4,12/27/2018,0.200000003,7.199999809,5.5,7,5.900000095,0.463548995,0.464760929,0.446908256,0.45107168,0.20716879,0.230551665
361,1,12/28/2018,0,7.599999905,6.400000095,7.5,6.800000191,0.391459909,0.39234677,0.385732916,0.386184961,0.061986191,0.072065271
790,2,12/28/2018,0,6.800000191,6.099999905,6.599999905,6.199999809,0.401918267,0.403135657,0.394420938,0.395639062,0.348593266,0.40687842
1133,3,12/28/2018,0,7.400000095,6.599999905,7,6.5,0.42561351,0.429722458,0.332322751,0.335858285,0.143665419,0.112120986
1562,4,12/28/2018,0,7.199999809,6.199999809,7.099999905,6.400000095,0.459246765,0.462163001,0.441914848,0.4442586,0.199653701,0.228229238
362,1,12/29/2018,0,8.300000191,7.099999905,8.100000381,7.300000191,0.393400231,0.414404213,0.385308213,0.399151653,0.062181894,0.072257108
791,2,12/29/2018,6.40000014,7.800000191,6.800000191,7.300000191,6.599999905,0.394338564,0.40101999,0.394978824,0.415893465,0.344739627,0.411333926
1134,3,12/29/2018,0,8.199999809,7.099999905,7.699999809,7,0.419498726,0.431778282,0.325041079,0.328928918,0.146132566,0.111327412
1563,4,12/29/2018,5.800000131,8.100000381,6.800000191,7.800000191,6.900000095,0.453689751,0.456624836,0.438510041,0.444890201,0.195676559,0.226457056
363,1,12/30/2018,0,8.300000191,6.900000095,8.199999809,7.5,0.397193885,0.415150225,0.389452018,0.400754064,0.064478846,0.075722494
792,2,12/30/2018,1.400000021,7.900000095,6.800000191,7.400000095,7,0.394861354,0.408590734,0.40616902,0.419325024,0.371994208,0.433034679
1135,3,12/30/2018,0,8.100000381,7.099999905,7.699999809,7.300000191,0.431819453,0.434034824,0.3340661,0.341290027,0.155418957,0.11829875
1564,4,12/30/2018,0.600000009,8.100000381,6.800000191,7.900000095,7.099999905,0.462276385,0.464208305,0.447369468,0.451273561,0.203835753,0.228845649
364,1,12/31/2018,0,6.800000191,4.900000095,7.5,5.900000095,0.391424975,0.393449545,0.382966105,0.384761542,0.062069412,0.072750599
793,2,12/31/2018,0,6.800000191,5.099999905,7,5.599999905,0.394806022,0.405230522,0.3981235,0.402872324,0.353508585,0.414315772
1136,3,12/31/2018,0,7.099999905,5.199999809,7.300000191,5.900000095,0.42519544,0.428801119,0.329986434,0.335172355,0.150552631,0.114169745
1565,4,12/31/2018,0.200000003,6.800000191,4.900000095,7.099999905,5.599999905,0.457701899,0.460087448,0.441685227,0.443836153,0.195710705,0.223212774
365,1,1/1/2019,0,4.800000191,3.200000048,5.900000095,4.300000191,0.389410304,0.39179337,0.38070196,0.38217777,0.061632042,0.072323821
794,2,1/1/2019,0.200000003,5.099999905,3.799999952,5.599999905,4.199999809,0.395612393,0.402080417,0.393803802,0.398883432,0.340243792,0.401146024
1137,3,1/1/2019,0,5.199999809,3.900000095,5.900000095,4.5,0.421345155,0.42341125,0.32987723,0.333450764,0.1466529,0.110539967
1566,4,1/1/2019,0,4.900000095,3.5,5.599999905,4.099999905,0.452303926,0.454862267,0.43601455,0.43933332,0.190215212,0.216462313
366,1,1/2/2019,0.200000003,4.900000095,2.799999952,5.099999905,3.700000048,0.389971235,0.392622977,0.379178147,0.37985754,0.061856358,0.0722171
795,2,1/2/2019,0.400000006,4.5,3.099999905,4.400000095,3.599999905,0.395885753,0.399687111,0.391499782,0.397267193,0.339593605,0.399685803
1138,3,1/2/2019,0,4.599999905,3.200000048,4.5,3.799999952,0.418069498,0.420052528,0.326795466,0.330327302,0.14709458,0.109365048
1567,4,1/2/2019,0.400000006,4.800000191,2.799999952,4.800000191,3.5,0.449685345,0.451676518,0.43347585,0.435374886,0.188035708,0.214830294
367,1,1/3/2019,2.400000095,6.800000191,4.900000095,6.599999905,5.099999905,0.390898617,0.392070234,0.379383125,0.380439669,0.062425792,0.07264081
796,2,1/3/2019,0,6.199999809,4.5,5.800000191,4.400000095,0.398295091,0.399151653,0.390355438,0.390682518,0.344469606,0.407075801
1139,3,1/3/2019,0,6.800000191,4.599999905,6.099999905,4.400000095,0.415509455,0.416387379,0.323536661,0.324695915,0.152593454,0.111301574
1568,4,1/3/2019,0,6.900000095,4.800000191,6.400000095,4.800000191,0.448769033,0.449651033,0.43321961,0.433810472,0.187906272,0.217783358
368,1,1/4/2019,0.400000006,7.900000095,6,7.5,6.300000191,0.397980238,0.405490905,0.385122325,0.387599796,0.064900646,0.074155753
797,2,1/4/2019,1.200000018,6.900000095,5.800000191,6.5,5.599999905,0.393124766,0.398076802,0.392230786,0.396725804,0.349689932,0.412586755
1140,3,1/4/2019,0,7.599999905,6.300000191,6.900000095,6,0.41554362,0.41712597,0.320659735,0.322558016,0.157201851,0.113622026
1569,4,1/4/2019,1.600000024,7.800000191,6.300000191,7.300000191,6.199999809,0.448799982,0.451273561,0.433447072,0.434929371,0.189606852,0.220433661
369,1,1/5/2019,0,6.900000095,6.199999809,7,6.5,0.398453196,0.403923661,0.385925298,0.388444602,0.064143154,0.073976355
798,2,1/5/2019,6.800000131,6.599999905,6.199999809,6.300000191,6.099999905,0.376044931,0.397267193,0.395809893,0.405490905,0.351377816,0.412458228
1141,3,1/5/2019,0,6.800000191,6.5,6.699999809,6.400000095,0.414416951,0.416140586,0.315675583,0.319324255,0.159153337,0.114140681
1570,4,1/5/2019,3.600000069,7,6.599999905,6.900000095,6.599999905,0.450040764,0.45107168,0.434516622,0.435374886,0.190934684,0.220928291
370,1,1/6/2019,0,6.699999809,5.599999905,6.900000095,6.199999809,0.404942079,0.414901882,0.394694682,0.404185653,0.0670435,0.076379536
799,2,1/6/2019,9.4000002,6.599999905,5.599999905,6.300000191,5.800000191,0.382876683,0.4080773,0.413390807,0.42173934,0.404254991,0.447422596
1142,3,1/6/2019,0,6.900000095,6,6.599999905,6.199999809,0.431736945,0.435819298,0.326127373,0.337566316,0.178175208,0.123154769
1571,4,1/6/2019,8.600000143,6.900000095,5.5,6.800000191,6,0.460212885,0.463653475,0.449937705,0.453675508,0.204811761,0.225027716
371,1,1/7/2019,1,6.5,4.400000095,6.400000095,5.199999809,0.399260485,0.404969782,0.391579125,0.396725804,0.065088379,0.074907271
800,2,1/7/2019,0.200000003,5.699999809,4.800000191,5.800000191,5.099999905,0.394225434,0.408590734,0.406822781,0.415893465,0.397099232,0.440031282
1143,3,1/7/2019,0,6,4.800000191,6.199999809,5.300000191,0.43016683,0.432005256,0.331866643,0.335172355,0.172655781,0.123077159
1572,4,1/7/2019,0.200000003,5.800000191,4.300000191,5.900000095,4.900000095,0.461947318,0.462723792,0.445354064,0.448833346,0.199938079,0.22243133
372,1,1/8/2019,1,6.699999809,5.599999905,6.599999905,6,0.405879789,0.414653182,0.414119688,0.427642822,0.066462974,0.077307065
801,2,1/8/2019,6.600000128,6.099999905,5.5,5.900000095,5.400000095,0.395187417,0.407820106,0.413552226,0.426710844,0.416131757,0.461133328
1144,3,1/8/2019,0,6.400000095,5.5,6.199999809,5.599999905,0.429528659,0.431778282,0.328203859,0.333450764,0.172958471,0.126930327
1573,4,1/8/2019,7.600000173,6.400000095,5.400000095,6.199999809,5.599999905,0.462399802,0.464760929,0.449725138,0.45720771,0.204214525,0.22460909
373,1,1/9/2019,0.400000006,7.800000191,5.699999809,7.599999905,6.099999905,0.405917746,0.415150225,0.414943271,0.42173934,0.066056239,0.076800825
802,2,1/9/2019,4.000000075,7.5,5.599999905,6.900000095,5.599999905,0.395569805,0.407046586,0.405886844,0.413905293,0.404637908,0.455552688
1145,3,1/9/2019,0,7.800000191,5.800000191,7.099999905,5.800000191,0.427758566,0.431323469,0.327635301,0.33275938,0.167885399,0.126980411
1574,4,1/9/2019,3.600000069,7.900000095,5.599999905,7.400000095,5.800000191,0.465048473,0.469635725,0.446264208,0.452279001,0.202138741,0.225190728
374,1,1/10/2019,0,9.199999809,7.199999809,8.699999809,7.400000095,0.408426921,0.417371541,0.418924663,0.426008731,0.06616356,0.078335925
803,2,1/10/2019,0.200000003,8.100000381,7.099999905,7.5,6.900000095,0.404859456,0.409102887,0.402941987,0.412149221,0.408224004,0.46014514
1146,3,1/10/2019,0,8.800000191,7.5,8,7.099999905,0.428346216,0.430639088,0.328658109,0.33275938,0.170064742,0.131151019
1575,4,1/10/2019,0.200000003,9.100000381,7.400000095,8.5,7.300000191,0.467251636,0.468924642,0.447642227,0.451475173,0.204631448,0.228638045
375,1,1/11/2019,0,7.800000191,6.099999905,7.699999809,6.699999809,0.403880174,0.405230522,0.410930967,0.41365537,0.066533685,0.078874495
804,2,1/11/2019,0,7.199999809,6.300000191,7.099999905,6.400000095,0.395876771,0.405490905,0.400553961,0.404969782,0.397080492,0.452473139
1147,3,1/11/2019,0,7.699999809,6.599999905,7.599999905,6.800000191,0.421826811,0.425539166,0.324746469,0.328928918,0.164795477,0.128374893
1576,4,1/11/2019,0.200000003,8.199999809,6.599999905,7.800000191,7,0.46171319,0.464208305,0.441836353,0.443836153,0.197936061,0.224961818
376,1,1/12/2019,0,6.699999809,4.599999905,6.800000191,5.5,0.402789048,0.403923661,0.405385984,0.407562584,0.065899375,0.077866464
805,2,1/12/2019,0.200000003,6.199999809,4.900000095,6.400000095,5.199999809,0.401074815,0.403135657,0.395331262,0.399151653,0.386359606,0.442493624
1148,3,1/12/2019,0,6.5,4.800000191,6.800000191,5.5,0.41972444,0.421258897,0.326920487,0.329628885,0.15977365,0.124739913
1577,4,1/12/2019,0,6.599999905,4.900000095,6.900000095,5.400000095,0.456970817,0.459516078,0.437981787,0.439984143,0.192547038,0.218922004
377,1,1/13/2019,0,5.599999905,3.5,5.800000191,4.5,0.401348832,0.402872324,0.401563363,0.403135657,0.065274503,0.076825372
806,2,1/13/2019,0.200000003,5,3.599999905,5.400000095,4.099999905,0.398287304,0.401550859,0.392679908,0.396996677,0.379240282,0.435084345
1149,3,1/13/2019,0,5,3.599999905,5.599999905,4.300000191,0.416721526,0.418106407,0.325381145,0.328928918,0.158038487,0.121970499
1578,4,1/13/2019,0.200000003,5.400000095,3.700000048,5.800000191,4.400000095,0.452713519,0.454665124,0.435187036,0.436483711,0.188803032,0.214396535
378,1,1/14/2019,0,4.300000191,2.700000048,5,3.599999905,0.398200183,0.400221258,0.396775195,0.399151653,0.06516442,0.076682351
807,2,1/14/2019,0.400000006,3.700000048,2.900000095,4.199999809,3.400000095,0.396244595,0.40048784,0.391259452,0.396996677,0.375829497,0.427081312
1150,3,1/14/2019,0,3.900000095,2.900000095,4.5,3.5,0.4143294,0.416880101,0.324497442,0.328578323,0.157510743,0.119166821
1579,4,1/14/2019,0.200000003,4.199999809,2.799999952,4.699999809,3.5,0.448407362,0.451676518,0.431836941,0.434482664,0.183316978,0.208424749
379,1,1/15/2019,0,4.5,2.799999952,4.699999809,3.599999905,0.398579072,0.399687111,0.395682324,0.396183103,0.065737133,0.076956832
808,2,1/15/2019,0,3.599999905,2.700000048,3.700000048,3,0.399197852,0.400221258,0.389663269,0.390403986,0.378593132,0.426274493
1151,3,1/15/2019,0,3.900000095,2.700000048,3.799999952,3.200000048,0.411524215,0.412652522,0.321841667,0.322558016,0.158492633,0.118439898
1580,4,1/15/2019,0,4.199999809,2.700000048,4.199999809,3.200000048,0.446843217,0.448011369,0.430722439,0.431778282,0.181558659,0.206584834
380,1,1/16/2019,0,4.699999809,3.200000048,4.800000191,3.799999952,0.401504249,0.413154572,0.397031106,0.405230522,0.067104876,0.077863027
809,2,1/16/2019,6.000000119,3.900000095,3,3.900000095,3.299999952,0.383737694,0.399151653,0.397694021,0.416633904,0.397206312,0.439169417
1152,3,1/16/2019,0,4.300000191,3,4.099999905,3.400000095,0.412851665,0.427875072,0.3154718,0.321483701,0.165367107,0.120064062
1581,4,1/16/2019,5.000000075,4.199999809,3.099999905,4.300000191,3.5,0.44874369,0.462910235,0.433131284,0.446977794,0.185240244,0.208664108
381,1,1/17/2019,0,6.400000095,4.300000191,6.099999905,4.699999809,0.411345641,0.420052528,0.407003841,0.414653182,0.069433687,0.079637116
810,2,1/17/2019,9.40000017,5.5,3.700000048,5.099999905,3.799999952,0.387401583,0.416633904,0.414783397,0.426710844,0.449602016,0.490376793
1153,3,1/17/2019,0,6.199999809,4.099999905,5.5,4.099999905,0.426137732,0.433585852,0.32076118,0.340279102,0.184117741,0.1349925
1582,4,1/17/2019,12.2000002,6.300000191,4,5.800000191,4.099999905,0.463402168,0.469989836,0.447966406,0.454072148,0.203502264,0.21976837
382,1,1/18/2019,0,7,5.300000191,6.699999809,5.599999905,0.423272839,0.44277519,0.433725394,0.467130095,0.071554535,0.094572612
811,2,1/18/2019,21.40000048,6.800000191,5,6,4.900000095,0.398513766,0.416140586,0.417574047,0.433360904,0.465096048,0.515780435
1154,3,1/18/2019,0,7.099999905,5.300000191,6.199999809,5.099999905,0.429705447,0.435819298,0.333692285,0.340279102,0.180868,0.148921381
1583,4,1/18/2019,19.20000039,7.300000191,5.099999905,6.699999809,5.199999809,0.461721561,0.468209714,0.446039322,0.449854791,0.207714307,0.22235708
383,1,1/19/2019,0,9.100000381,7,8.5,6.699999809,0.434224886,0.442135274,0.455118471,0.468746275,0.070401699,0.107467322
812,2,1/19/2019,3.00000006,7.900000095,6.900000095,7.199999809,6,0.398483065,0.41340512,0.415745437,0.429492563,0.454607642,0.518031147
1155,3,1/19/2019,0,8.899999619,7.099999905,7.900000095,6.199999809,0.428267206,0.43109563,0.328637716,0.333105266,0.164306876,0.153094727
1584,4,1/19/2019,2.600000054,8.899999619,7.300000191,8.199999809,6.699999809,0.463574431,0.468030393,0.446677471,0.449242741,0.213093984,0.227753117
384,1,1/20/2019,0,8.100000381,6.900000095,8.100000381,7.300000191,0.442346612,0.451877624,0.461818284,0.469635725,0.080705006,0.112236855
813,2,1/20/2019,23.00000046,7.400000095,6.900000095,7.099999905,6.699999809,0.390043742,0.409358501,0.427244438,0.435152262,0.435894387,0.501994637
1156,3,1/20/2019,0,8.199999809,7.300000191,7.699999809,7.199999809,0.43431698,0.437585384,0.327674767,0.332066476,0.153731906,0.154437431
1585,4,1/20/2019,21.0000004,8.100000381,7.199999809,7.900000095,7.300000191,0.461693353,0.466768295,0.447807215,0.45086953,0.216536867,0.227246881
385,1,1/21/2019,0,8,6.300000191,7.699999809,6.599999905,0.434359729,0.439984143,0.451705105,0.464392781,0.07003151,0.098899057
814,2,1/21/2019,0,6.900000095,6.199999809,6.699999809,6.199999809,0.393567485,0.411391914,0.412855016,0.425068378,0.390069774,0.455299535
1157,3,1/21/2019,0,7.5,6.300000191,7.199999809,6.400000095,0.431927081,0.435152262,0.328503984,0.335515529,0.141638453,0.144408045
1586,4,1/21/2019,0,7.699999809,6.099999905,7.300000191,6.300000191,0.463894965,0.466949314,0.443914119,0.446562439,0.211229355,0.22442616
386,1,1/22/2019,0,7,6,7,6.400000095,0.425541239,0.430639088,0.43588757,0.444469422,0.06883828,0.089824058
815,2,1/22/2019,1.400000021,6.699999809,5.800000191,6.300000191,5.800000191,0.400723327,0.409102887,0.403566889,0.412149221,0.3761216,0.442159828
1158,3,1/22/2019,0,7,6.199999809,6.800000191,6.199999809,0.432256822,0.433810472,0.331374441,0.334484905,0.14193611,0.140376845
1587,4,1/22/2019,1.600000024,6.800000191,5.900000095,6.800000191,6.199999809,0.463362692,0.465677023,0.442721508,0.445100188,0.207956754,0.221341918
387,1,1/23/2019,0,9.800000191,7,9.100000381,7,0.431251763,0.438898027,0.451112527,0.463653475,0.069049149,0.103815377
816,2,1/23/2019,4.600000069,8.600000381,6.699999809,7.800000191,6.300000191,0.389879496,0.411897093,0.412507357,0.422935069,0.390067104,0.45480747
1159,3,1/23/2019,0,9.199999809,7,8.199999809,6.599999905,0.429429187,0.434482664,0.326333662,0.335858285,0.149978362,0.144270581
1588,4,1/23/2019,3.200000048,9.399999619,6.900000095,8.600000381,6.699999809,0.460974124,0.4698129,0.442725828,0.451475173,0.212412814,0.224977984
388,1,1/24/2019,0,9,6.800000191,8.600000381,7.300000191,0.417157843,0.426944286,0.432459159,0.437145591,0.067480209,0.091625902
817,2,1/24/2019,0,7.699999809,6.699999809,7.400000095,6.800000191,0.404844686,0.407304764,0.402937343,0.40575099,0.383298791,0.439907496
1160,3,1/24/2019,0,8.199999809,7,7.900000095,7,0.430311027,0.432231903,0.332573519,0.334140569,0.152301232,0.140858815
1589,4,1/24/2019,0,8.399999619,7,8,7.099999905,0.465132981,0.466949314,0.443500553,0.445937425,0.208789022,0.222531144
389,1,1/25/2019,0,8.399999619,6.099999905,8.199999809,7,0.408712424,0.410377741,0.422127733,0.426243067,0.066866165,0.089327149
818,2,1/25/2019,0,7.099999905,6.400000095,6.800000191,6.5,0.403932376,0.404447377,0.399256127,0.40048784,0.376429262,0.431446945
1161,3,1/25/2019,0,7.300000191,6.300000191,7.199999809,6.699999809,0.426273412,0.428338706,0.32982971,0.33102414,0.152334687,0.137423411
1590,4,1/25/2019,0,8,6.400000095,7.599999905,6.900000095,0.461439754,0.463282347,0.44012781,0.441492856,0.204914479,0.221145826
390,1,1/26/2019,0,6.599999905,5,7,5.800000191,0.407134097,0.408334166,0.415527783,0.417371541,0.066041134,0.089748855
819,2,1/26/2019,0,6.300000191,5.300000191,6.5,5.5,0.394632632,0.402872324,0.397883803,0.399954349,0.369134912,0.420760026
1162,3,1/26/2019,0,6.300000191,5,6.699999809,5.599999905,0.422971546,0.424123257,0.325598314,0.328928918,0.15052923,0.13391062
1591,4,1/26/2019,0,6.400000095,5.199999809,6.800000191,5.599999905,0.457109123,0.459133893,0.436933708,0.438243002,0.200599283,0.217151633
391,1,1/27/2019,0,6.800000191,5.800000191,6.900000095,6.199999809,0.40842001,0.409868747,0.414713412,0.4153983,0.066262578,0.089146137
820,2,1/27/2019,0.200000003,5.900000095,5.5,5.800000191,5.599999905,0.374829528,0.392622977,0.401524848,0.404447377,0.371314043,0.420006305
1163,3,1/27/2019,0,6.300000191,5.699999809,6.199999809,5.800000191,0.417187419,0.421258897,0.318486713,0.323628753,0.152820711,0.1344502
1592,4,1/27/2019,0.200000003,6.400000095,5.699999809,6.300000191,5.800000191,0.455433727,0.456234962,0.43585754,0.436483711,0.198831638,0.21686063
392,1,1/28/2019,0,7.800000191,5.699999809,7.5,6.099999905,0.410453063,0.416880101,0.415404237,0.420535982,0.065937565,0.089134721
821,2,1/28/2019,0.200000003,6.5,5.400000095,6.099999905,5.400000095,0.382298585,0.401285589,0.40114684,0.407820106,0.375538691,0.420574607
1164,3,1/28/2019,0,7.199999809,5.400000095,6.599999905,5.699999809,0.413714439,0.416880101,0.317585241,0.323984861,0.153830873,0.139170718
1593,4,1/28/2019,0.200000003,7.300000191,5.5,6.900000095,5.699999809,0.454303417,0.455255777,0.435196815,0.435819298,0.19711028,0.215946178
393,1,1/29/2019,0,6.5,3.799999952,6.599999905,4.699999809,0.404906536,0.407304764,0.408886332,0.411138833,0.065416104,0.08793415
822,2,1/29/2019,0,5.599999905,4,5.800000191,4.400000095,0.397648758,0.400754064,0.394142877,0.39780727,0.370955311,0.411149201
1165,3,1/29/2019,0,6,3.700000048,6.300000191,4.599999905,0.41436304,0.415893465,0.323323102,0.32646656,0.149136063,0.131907198
1594,4,1/29/2019,0,6.099999905,3.900000095,6.300000191,4.599999905,0.451279931,0.453675508,0.433244322,0.434929371,0.192276762,0.207097475
394,1,1/30/2019,0,5.900000095,3.099999905,6,4.199999809,0.403181353,0.40575099,0.405960873,0.407820106,0.065539054,0.087517494
823,2,1/30/2019,0.200000003,4.800000191,3.599999905,4.699999809,3.900000095,0.394672392,0.398614883,0.393251552,0.399687111,0.370985291,0.405319034
1166,3,1/30/2019,0,4.599999905,3.099999905,5,3.799999952,0.411950628,0.41340512,0.321464,0.324695915,0.14479418,0.128202279
1595,4,1/30/2019,0,5.699999809,3.400000095,5.599999905,4,0.448204895,0.449854791,0.430683969,0.432231903,0.189450211,0.204298745
395,1,1/31/2019,0,5.800000191,3.099999905,5.900000095,4,0.40427292,0.410885453,0.405326655,0.409868747,0.066102067,0.086803752
824,2,1/31/2019,0.200000003,4.900000095,3.099999905,4.699999809,3.599999905,0.394112803,0.398346007,0.392668386,0.399151653,0.372932512,0.404873508
1167,3,1/31/2019,0,5.199999809,2.799999952,4.900000095,3.599999905,0.409729491,0.411644667,0.318564888,0.321842194,0.145066033,0.128464151
1596,4,1/31/2019,0.200000003,6.300000191,3.400000095,5.900000095,3.900000095,0.446200519,0.446977794,0.429161322,0.429722458,0.188413238,0.204112898
396,1,2/1/2019,0,7.800000191,4.900000095,7.300000191,5.300000191,0.407840747,0.414901882,0.408167711,0.414404213,0.067854716,0.089949125
